id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
;Sospel;Sospel;;;43.8785647;7.4498235;;;FR;Europe/Paris
;Sotteville;Sotteville;;;49.5396722;-1.7551133;;;FR;Europe/Paris
;Ste-Marie-aux-Mines Espace Musées;Ste-Marie-aux-Mines Espace Musees;;;48.2489074;7.1882334;;;FR;Europe/Paris
;Ste-Marie-aux-Mines Mairie;Ste-Marie-aux-Mines Mairie;;;48.2457301;7.1825895;;;FR;Europe/Paris
;Ste-Marie-aux-Mines Super U;Ste-Marie-aux-Mines Super U;;;48.2485361;7.1891955;;;FR;Europe/Paris
;Ste-Marie-aux-Mines Théâtre;Ste-Marie-aux-Mines Theatre;;;48.2437533;7.1805601;;;FR;Europe/Paris
;Strasbourg;Strasbourg;;;48.5846140;7.7507127;;;FR;Europe/Paris
;Surdon;Surdon;;;48.6653453;0.1333975;;;FR;Europe/Paris
;Tarbes;Tarbes;;;43.2328580;0.0781021;;;FR;Europe/Paris
;Tassin;Tassin;;;45.7617013;4.7586206;;;FR;Europe/Paris
;Tenay - Hauteville;Tenay - Hauteville;;;45.9215807;5.5023210;;;FR;Europe/Paris
;Tende;Tende;;;44.0889416;7.5933916;;;FR;Europe/Paris
;Tergnier;Tergnier;;;49.6558465;3.2918511;;;FR;Europe/Paris
;Ternay Barbières;Ternay Barbieres;;;45.5968655;4.7996664;;;FR;Europe/Paris
;Tessonnières;Tessonnieres;;;43.9284384;1.9369537;;;FR;Europe/Paris
;Thann;Thann;;;47.8101008;7.1020957;;;FR;Europe/Paris
;Thann La Poste;Thann La Poste;;;47.8083573;7.1071135;;;FR;Europe/Paris
;Thann Saint-Jacques;Thann Saint-Jacques;;;47.8133343;7.0934800;;;FR;Europe/Paris
;Thaon;Thaon;;;49.2576169;-0.4541322;;;FR;Europe/Paris
;Thiers;Thiers;;;45.8555278;3.5486686;;;FR;Europe/Paris
;Thionville;Thionville;;;49.3579272;6.1675872;;;FR;Europe/Paris
;Thonon-les-Bains;Thonon-les-Bains;;;46.3731303;6.4779448;;;FR;Europe/Paris
;Thouars;Thouars;;;46.9790193;-0.2153741;;;FR;Europe/Paris
;Tonnerre;Tonnerre;;;47.8565193;3.9733288;;;FR;Europe/Paris
;Touët-de-l'Escarène;Touet-de-l'Escarene;;;43.8475230;7.3646018;;;FR;Europe/Paris
;Toul;Toul;;;48.6762624;5.8941759;;;FR;Europe/Paris
;Toulon;Toulon;;;43.1257311;5.9304919;;;FR;Europe/Paris
;Toulouse Matabiau;Toulouse Matabiau;;;43.6114306;1.4542101;;;FR;Europe/Paris
;Tourcoing;Tourcoing;;;50.7235038;3.1605714;;;FR;Europe/Paris
;Tournai;Tournai;;;43.8537652;-0.1368812;;;FR;Europe/Paris
;Tours;Tours;;;47.3900474;0.6889268;;;FR;Europe/Paris
;Toury;Toury;;;48.1962708;1.9363143;;;FR;Europe/Paris
;Trèves;Treves;;;44.0773000;3.3889000;;;FR;Europe/Paris
;Travers;Travers;;;45.8460293;5.3100486;;;FR;Europe/Paris
;Trouville - Deauville;Trouville - Deauville;;;49.3596463;0.0844644;;;FR;Europe/Paris
;Troyes;Troyes;;;48.2971626;4.0746257;;;FR;Europe/Paris
;Troyes Gare Routière;Troyes Routiere;;;48.2976898;4.0642330;;;FR;Europe/Paris
;Troyes Québec;Troyes Quebec;;;48.2699857;4.0824812;;;FR;Europe/Paris
;Tulle;Tulle;;;45.2678347;1.7706797;;;FR;Europe/Paris
;Ussel;Ussel;;;45.5455910;2.3119397;;;FR;Europe/Paris
;Vézelise Beauregard;Vezelise Beauregard;;;48.4878916;6.0957544;;;FR;Europe/Paris
;Valençay;Valencay;;;47.1615110;1.5666078;;;FR;Europe/Paris
;Valençay Collège Alain Fournier;Valencay College Alain Fournier;;;47.1643772;1.5640827;;;FR;Europe/Paris
;Valence Gare Routière;Valence Routiere;;;44.9267840;4.8925390;;;FR;Europe/Paris
;Valence TGV Rhône-Alpes Sud;Valence Rhone-Alpes Sud;;;44.9560621;4.9152112;;;FR;Europe/Paris
;Valence Ville;Valence Ville;;;44.9278288;4.8934708;;;FR;Europe/Paris
;Valenciennes;Valenciennes;;;50.3579317;3.5234846;;;FR;Europe/Paris
;Vallorbe;Vallorbe;;;46.7425530;6.3730306;;;FR;Europe/Paris
;Vallorcine;Vallorcine;;;46.0340383;6.9324887;;;FR;Europe/Paris
;Vannes;Vannes;;;47.6586772;-2.7599079;;;FR;Europe/Paris
;Vauvert;Vauvert;;;43.6924382;4.2754772;;;FR;Europe/Paris
;Vendôme;Vendome;;;47.7934453;1.0662256;;;FR;Europe/Paris
;Vendenheim;Vendenheim;;;48.6656016;7.7109609;;;FR;Europe/Paris
;Vendeuvre;Vendeuvre;;;48.9909674;-0.0759835;;;FR;Europe/Paris
;Verdun;Verdun;;;49.1589278;5.3867277;;;FR;Europe/Paris
;Vernier;Vernier;;;43.7073189;7.2604081;;;FR;Europe/Paris
;Vernon - Giverny;Vernon - Giverny;;;49.0913590;1.4781156;;;FR;Europe/Paris
;Versailles Chantiers;Versailles Chantiers;;;48.7954702;2.1355157;;;FR;Europe/Paris
;Vertaizon;Vertaizon;;;45.7703602;3.2881194;;;FR;Europe/Paris
;Vesoul;Vesoul;;;47.6197395;6.1544694;;;FR;Europe/Paris
;Veynes Dévoluy;Veynes Devoluy;;;44.5319090;5.8159141;;;FR;Europe/Paris
;Vichy;Vichy;;;46.1240170;3.4203658;;;FR;Europe/Paris
;Vic-le-Comte;Vic-le-Comte;;;45.6433495;3.2433311;;;FR;Europe/Paris
;Vienne;Vienne;;;46.6121166;0.4654070;;;FR;Europe/Paris
;Vienne-Gare-Routière;Vienne--Routiere;;;45.5205307;4.8704135;;;FR;Europe/Paris
;Vierzon;Vierzon;;;47.2217489;2.0691421;;;FR;Europe/Paris
;Villars-les-Dombes;Villars-les-Dombes;;;46.0000471;5.0425155;;;FR;Europe/Paris
;Villedieu-les-Poêles;Villedieu-les-Poeles;;;48.8381226;-1.2220882;;;FR;Europe/Paris
;Villefranche - Vernet-les-Bains;Villefranche - Vernet-les-Bains;;;42.5918082;2.3700129;;;FR;Europe/Paris
;Villefranche-de-Rouergue;Villefranche-de-Rouergue;;;44.3517623;2.0375431;;;FR;Europe/Paris
;Villefranche-sur-Saône;Villefranche-sur-Saone;;;45.9864749;4.7266110;;;FR;Europe/Paris
;Villers-les-Pots;Villers-les-Pots;;;47.2108403;5.3543399;;;FR;Europe/Paris
;Virieu-le-Grand - Belley;Virieu-le-Grand - Belley;;;45.8482239;5.6537118;;;FR;Europe/Paris
;Vitré;Vitre;;;48.1244503;-1.2143310;;;FR;Europe/Paris
;Vittel;Vittel;;;48.2020717;5.9418851;;;FR;Europe/Paris
;Voiron;Voiron;;;45.3631386;5.5910751;;;FR;Europe/Paris
;Volvic;Volvic;;;45.8725420;3.0375701;;;FR;Europe/Paris
;Vorey;Vorey;;;45.1947178;3.9102636;;;FR;Europe/Paris
;Voves;Voves;;;48.2693886;1.6321480;;;FR;Europe/Paris
;Walbourg Séminaire;Walbourg Seminaire;;;48.8864552;7.7898425;;;FR;Europe/Paris
;Wesserling;Wesserling;;;47.8899397;6.9976161;;;FR;Europe/Paris
;Willer-sur-Thur;Willer-sur-Thur;;;47.8437216;7.0706242;;;FR;Europe/Paris
;Wingen-sur-Moder;Wingen-sur-Moder;;;48.9229824;7.3711612;;;FR;Europe/Paris
;Wissembourg;Wissembourg;;;49.0365935;7.9445109;;;FR;Europe/Paris
;Wissembourg Lycée Stanislas;Wissembourg Lycee Stanislas;;;49.0361224;7.9607470;;;FR;Europe/Paris
;Yvetot;Yvetot;;;49.6179384;0.7538866;;;FR;Europe/Paris
