id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
51927;Mettmenstetten Rossauerstr;mettmenstetten-rossauerstr;;;47.242224;8.464701;;;CH;Europe/Zurich
51928;Mettmenstetten Schulhaus;mettmenstetten-schulhaus;;;47.244301;8.465097;;;CH;Europe/Zurich
51929;Mettmenstetten Wissenbach;mettmenstetten-wissenbach;;;47.235518;8.474374;;;CH;Europe/Zurich
51930;Mettmenstetten Zentrum;mettmenstetten-zentrum;;;47.243681;8.463551;;;CH;Europe/Zurich
51931;Mettschlatt;mettschlatt;;;47.656106;8.698484;;;CH;Europe/Zurich
51932;Metzerlen Burgstrasse;metzerlen-burgstrasse;;;47.465939;7.46466;;;CH;Europe/Zurich
51933;Metzerlen Challstrasse;metzerlen-challstrasse;;;47.464573;7.46431;;;CH;Europe/Zurich
51934;Metzerlen Dorf;metzerlen-dorf;;;47.466919;7.466359;;;CH;Europe/Zurich
51935;Metzerlen Felsplatte;metzerlen-felsplatte;;;47.456302;7.451204;;;CH;Europe/Zurich
51936;Metzgerhüsi;metzgerhusi;;;46.932204;7.612425;;;CH;Europe/Zurich
51937;Mex VD Faraz;mex-vd-faraz;;;46.566856;6.54901;;;CH;Europe/Zurich
51938;Mex VD ch de Sous-Valeyres;mex-vd-ch-de-sous-valeyres;;;46.576483;6.566296;;;CH;Europe/Zurich
51939;Mex VD ch de la Richardaz;mex-vd-ch-de-la-richardaz;;;46.576429;6.570845;;;CH;Europe/Zurich
51940;Mex VD ch du Trésy;mex-vd-ch-du-tresy;;;46.575692;6.562539;;;CH;Europe/Zurich
51941;Mex VD poste;mex-vd-poste;;;46.577904;6.553721;;;CH;Europe/Zurich
51942;Mex VD village;mex-vd-village;;;46.577679;6.551581;;;CH;Europe/Zurich
51943;Mex VS;mex-vs;;;46.184994;7.000529;;;CH;Europe/Zurich
51944;Meyriez Hôpital;meyriez-hopital;;;46.921058;7.10964;;;CH;Europe/Zurich
51945;Meyrin Bugnons;meyrin-bugnons;;;46.235882;6.07713;;;CH;Europe/Zurich
51946;Meyrin Champs-Fréchets;meyrin-champs-frechets;;;46.237122;6.079953;;;CH;Europe/Zurich
51947;Meyrin Grand-Puits;meyrin-grand-puits;;;46.226066;6.072555;;;CH;Europe/Zurich
51948;Meyrin Maillard;meyrin-maillard;;;46.228673;6.065328;;;CH;Europe/Zurich
51949;Meyrin Mategnin;meyrin-mategnin;;;46.240916;6.088115;;;CH;Europe/Zurich
51950;Meyrin Prulay;meyrin-prulay;;;46.231936;6.075054;;;CH;Europe/Zurich
51951;Meyrin Sainte-Cécile;meyrin-sainte-cecile;;;46.235432;6.083288;;;CH;Europe/Zurich
51952;Meyrin Vernes;meyrin-vernes;;;46.234399;6.07562;;;CH;Europe/Zurich
51953;Meyrin Veyrot;meyrin-veyrot;;;46.22701;6.061705;;;CH;Europe/Zurich
51954;Meyrin Vieux-Bureau;meyrin-vieux-bureau;;;46.225104;6.068285;;;CH;Europe/Zurich
51955;Meyrin mairie;meyrin-mairie;;;46.233527;6.080429;;;CH;Europe/Zurich
51956;Mezzovico Bivio per Vira;mezzovico-bivio-per-vira;;;46.096001;8.924428;;;CH;Europe/Zurich
51957;Mezzovico Fontana;mezzovico-fontana;;;46.087641;8.918009;;;CH;Europe/Zurich
51958;Mezzovico S Mamete;mezzovico-s-mamete;;;46.090976;8.92041;;;CH;Europe/Zurich
51959;Middes bif;middes-bif;;;46.767073;6.94983;;;CH;Europe/Zurich
51960;Miex Le Flon;miex-le-flon;;;46.338188;6.849897;;;CH;Europe/Zurich
51961;Miex Membran;miex-membran;;;46.334808;6.860936;;;CH;Europe/Zurich
51962;Miex Plan-du-Chêne;miex-plan-du-chene;;;46.336795;6.873665;;;CH;Europe/Zurich
51963;Miex village;miex-village;;;46.338728;6.867165;;;CH;Europe/Zurich
51964;Miglieglia Cassinelle;miglieglia-cassinelle;;;46.033625;8.863984;;;CH;Europe/Zurich
51965;Miglieglia Tortoglio;miglieglia-tortoglio;;;46.02966;8.857018;;;CH;Europe/Zurich
51966;Milken Dorf;milken-dorf;;;46.792692;7.358714;;;CH;Europe/Zurich
51967;Milken Hofland;milken-hofland;;;46.805897;7.359037;;;CH;Europe/Zurich
51968;Milken Steinern;milken-steinern;;;46.786975;7.355738;;;CH;Europe/Zurich
51969;Milken Zumholz;milken-zumholz;;;46.800737;7.355522;;;CH;Europe/Zurich
51970;Minseln Cafe;minseln-cafe;;;47.597568;7.792461;;;CH;Europe/Zurich
51971;Minseln Festhalle;minseln-festhalle;;;47.599806;7.790969;;;CH;Europe/Zurich
51972;Minseln Kirchgasse;minseln-kirchgasse;;;47.594215;7.792731;;;CH;Europe/Zurich
51973;Minseln Unterminseln;minseln-unterminseln;;;47.594655;7.795463;;;CH;Europe/Zurich
51974;Minusio Ai Foll;minusio-ai-foll;;;46.181362;8.814849;;;CH;Europe/Zurich
51975;Minusio Bivio Via Frizzi;minusio-bivio-via-frizzi;;;46.176679;8.809249;;;CH;Europe/Zurich
51976;Minusio Crocifisso;minusio-crocifisso;;;46.177794;8.815092;;;CH;Europe/Zurich
51977;Minusio Esplanade;minusio-esplanade;;;46.178621;8.822445;;;CH;Europe/Zurich
51978;Minusio Ignifera;minusio-ignifera;;;46.180311;8.829232;;;CH;Europe/Zurich
51979;Minusio Mappo;minusio-mappo;;;46.179394;8.842806;;;CH;Europe/Zurich
51980;Minusio Moranda;minusio-moranda;;;46.181929;8.806345;;;CH;Europe/Zurich
51981;Minusio Paradiso di Vacanze;minusio-paradiso-di-vacanze;;;46.178989;8.829133;;;CH;Europe/Zurich
51982;Minusio Piazza;minusio-piazza;;;46.176104;8.812422;;;CH;Europe/Zurich
51983;Minusio Ponte Navegna;minusio-ponte-navegna;;;46.178764;8.824405;;;CH;Europe/Zurich
51984;Minusio Remorino;minusio-remorino;;;46.178315;8.818742;;;CH;Europe/Zurich
51985;Minusio S Martino;minusio-s-martino;;;46.179268;8.81057;;;CH;Europe/Zurich
51986;Minusio Scuole Medie;minusio-scuole-medie;;;46.177083;8.824099;;;CH;Europe/Zurich
51987;Minusio V Borenco;minusio-v-borenco;;;46.173371;8.810534;;;CH;Europe/Zurich
51988;Minusio V Verbano;minusio-v-verbano;;;46.174935;8.816809;;;CH;Europe/Zurich
51989;Minusio Via ai Colli;minusio-via-ai-colli;;;46.180257;8.812314;;;CH;Europe/Zurich
51990;Miserez-Dessus;miserez-dessus;;;47.423375;7.190534;;;CH;Europe/Zurich
51991;Misery village;misery-village;;;46.851724;7.066492;;;CH;Europe/Zurich
51992;Mission;mission;;;46.192356;7.592811;;;CH;Europe/Zurich
51993;Missy nord;missy-nord;;;46.881973;6.972303;;;CH;Europe/Zurich
51994;Missy village;missy-village;;;46.878305;6.967575;;;CH;Europe/Zurich
51995;Mitholz Underem Büel;mitholz-underem-buel;;;46.514431;7.677822;;;CH;Europe/Zurich
51996;Mitholz Unter der Fluh;mitholz-unter-der-fluh;;;46.522925;7.677129;;;CH;Europe/Zurich
51997;Mitlödi Kirche;mitlodi-kirche;;;47.010303;9.079321;;;CH;Europe/Zurich
51998;Mitlödi Schulhaus;mitlodi-schulhaus;;;47.012163;9.079797;;;CH;Europe/Zurich
51999;Miège Les Vergers;miege-les-vergers;;;46.310726;7.546336;;;CH;Europe/Zurich
52000;Miège église;miege-eglise;;;46.312101;7.547388;;;CH;Europe/Zurich
52001;Miécourt;miecourt;;;47.427339;7.174147;;;CH;Europe/Zurich
52002;Moay;moay;;;46.060673;7.194813;;;CH;Europe/Zurich
52003;Mogno Colonia Pazzalino;mogno-colonia-pazzalino;;;46.430382;8.659336;;;CH;Europe/Zurich
52004;Mogno Paese;mogno-paese;;;46.433114;8.662482;;;CH;Europe/Zurich
52005;Mohren;mohren;;;47.405873;9.572694;;;CH;Europe/Zurich
52006;Mohren Grütli;mohren-grutli;;;47.403617;9.567013;;;CH;Europe/Zurich
52007;Mohren Sturzenhard;mohren-sturzenhard;;;47.40875;9.57637;;;CH;Europe/Zurich
52008;Moiry VD collège;moiry-vd-college;;;46.648613;6.453374;;;CH;Europe/Zurich
52009;Moiry VS barrage;moiry-vs-barrage;;;46.138412;7.574131;;;CH;Europe/Zurich
52010;Moiry VS glacier;moiry-vs-glacier;;;46.106608;7.578814;;;CH;Europe/Zurich
52011;Molare Barescia;molare-barescia;;;46.484461;8.827353;;;CH;Europe/Zurich
52012;Molare Campi;molare-campi;;;46.491652;8.826634;;;CH;Europe/Zurich
52013;Molare Paese;molare-paese;;;46.486618;8.829367;;;CH;Europe/Zurich
52014;Molare Stella Alpina;molare-stella-alpina;;;46.489315;8.828342;;;CH;Europe/Zurich
52015;Moleno;moleno;;;46.268297;8.994571;;;CH;Europe/Zurich
52016;Molinazzo di Monteggio Lisora;molinazzo-di-monteggio-lisora;;;45.988643;8.826499;;;CH;Europe/Zurich
52017;Molinazzo di Monteggio Posta;molinazzo-di-monteggio-posta;;;45.989443;8.820324;;;CH;Europe/Zurich
52018;Molinazzo di MonteggioRamello;molinazzo-di-monteggioramello;;;45.9916;8.821699;;;CH;Europe/Zurich
52019;Molinazzo di MonteggioRessega;molinazzo-di-monteggioressega;;;45.990827;8.817609;;;CH;Europe/Zurich
52020;Mollendruz Fontaine froide;mollendruz-fontaine-froide;;;46.649997;6.357648;;;CH;Europe/Zurich
52021;Mollendruz col;mollendruz-col;;;46.649188;6.367464;;;CH;Europe/Zurich
52022;Mollens VD Champou;mollens-vd-champou;;;46.579881;6.364273;;;CH;Europe/Zurich
52023;Mollens VD Forchy;mollens-vd-forchy;;;46.572411;6.359203;;;CH;Europe/Zurich
52024;Mollens VD Les Chaux;mollens-vd-les-chaux;;;46.565373;6.351517;;;CH;Europe/Zurich
52025;Mollens VD village;mollens-vd-village;;;46.576726;6.363356;;;CH;Europe/Zurich
52026;Mollens VS;mollens-vs;;;46.315994;7.520268;;;CH;Europe/Zurich
52027;Mollens VS Panorama;mollens-vs-panorama;;;46.31185;7.527477;;;CH;Europe/Zurich
52028;Mollens VS St-Maurice-Laques;mollens-vs-st-maurice-laques;;;46.31131;7.520331;;;CH;Europe/Zurich
52029;Mollens VS bif Aminona;mollens-vs-bif-aminona;;;46.31523;7.51847;;;CH;Europe/Zurich
52030;Mollie-Margot centre;mollie-margot-centre;;;46.556536;6.750575;;;CH;Europe/Zurich
52031;Mollis Baumgartenstrasse;mollis-baumgartenstrasse;;;47.089776;9.072372;;;CH;Europe/Zurich
52032;Mollis Beglingen;mollis-beglingen;;;47.104105;9.077289;;;CH;Europe/Zurich
52033;Mollis Chapellenstutz;mollis-chapellenstutz;;;47.106245;9.078602;;;CH;Europe/Zurich
52034;Mollis Haltli;mollis-haltli;;;47.098739;9.076058;;;CH;Europe/Zurich
52035;Mollis Kanalstrasse;mollis-kanalstrasse;;;47.095296;9.071213;;;CH;Europe/Zurich
52036;Mollis Kirchplatz;mollis-kirchplatz;;;47.094136;9.075932;;;CH;Europe/Zurich
52037;Mollis Oberrütelistrasse;mollis-oberrutelistrasse;;;47.091952;9.069765;;;CH;Europe/Zurich
52038;Mollis Post;mollis-post;;;47.095305;9.073001;;;CH;Europe/Zurich
52039;Mollis Vorderdorf;mollis-vorderdorf;;;47.090397;9.074368;;;CH;Europe/Zurich
52040;Mollis Winden;mollis-winden;;;47.112438;9.086045;;;CH;Europe/Zurich
52041;Molondin village;molondin-village;;;46.759567;6.749703;;;CH;Europe/Zurich
52042;Mon Abzw;mon-abzw;;;46.651309;9.563048;;;CH;Europe/Zurich
52043;Mon Dorf;mon-dorf;;;46.65006;9.564397;;;CH;Europe/Zurich
52044;Mondacce;mondacce;;;46.182297;8.843651;;;CH;Europe/Zurich
52045;Mondada Bavona;mondada-bavona;;;46.357605;8.582298;;;CH;Europe/Zurich
52046;Monnaz Tresy;monnaz-tresy;;;46.526602;6.483784;;;CH;Europe/Zurich
52047;Monnaz village;monnaz-village;;;46.528364;6.479362;;;CH;Europe/Zurich
52048;Mont-Crosin Le Sergent;mont-crosin-le-sergent;;;47.182149;7.036621;;;CH;Europe/Zurich
52049;Mont-Crosin col;mont-crosin-col;;;47.189745;7.039525;;;CH;Europe/Zurich
52050;Mont-Crosin restaurants;mont-crosin-restaurants;;;47.184172;7.036477;;;CH;Europe/Zurich
52051;Mont-Tramelan Ferme Houriet;mont-tramelan-ferme-houriet;;;47.214942;7.068101;;;CH;Europe/Zurich
52052;Mont-Tramelan La Paule;mont-tramelan-la-paule;;;47.212749;7.060964;;;CH;Europe/Zurich
52053;Mont-Tramelan b Les Breuleux;mont-tramelan-b-les-breuleux;;;47.206627;7.043776;;;CH;Europe/Zurich
52054;Mont-Tramelan scierie;mont-tramelan-scierie;;;47.210178;7.05388;;;CH;Europe/Zurich
52055;Mont-de-Buttes;mont-de-buttes;;;46.877118;6.509044;;;CH;Europe/Zurich
52056;Mont-la-Ville Le Battoir;mont-la-ville-le-battoir;;;46.644523;6.407259;;;CH;Europe/Zurich
52057;Mont-la-Ville poste;mont-la-ville-poste;;;46.646006;6.408832;;;CH;Europe/Zurich
52058;Mont-sur-Rolle Bellefontaine;mont-sur-rolle-bellefontaine;;;46.463606;6.348434;;;CH;Europe/Zurich
52059;Mont-sur-Rolle Bugnaux;mont-sur-rolle-bugnaux;;;46.475238;6.325071;;;CH;Europe/Zurich
52060;Mont-sur-Rolle Jeune Suisse;mont-sur-rolle-jeune-suisse;;;46.469251;6.340676;;;CH;Europe/Zurich
52061;Mont-sur-Rolle La Ferme;mont-sur-rolle-la-ferme;;;46.474941;6.335453;;;CH;Europe/Zurich
52062;Mont-sur-Rolle Les Granges;mont-sur-rolle-les-granges;;;46.484631;6.338213;;;CH;Europe/Zurich
52063;Mont-sur-Rolle Mont-Dessus;mont-sur-rolle-mont-dessus;;;46.475085;6.330006;;;CH;Europe/Zurich
52064;Mont-sur-Rolle Sans Souci;mont-sur-rolle-sans-souci;;;46.481521;6.336245;;;CH;Europe/Zurich
52065;Mont-sur-Rolle église;mont-sur-rolle-eglise;;;46.470653;6.336236;;;CH;Europe/Zurich
52066;Mont-sur-RolleMaison de Ville;mont-sur-rollemaison-de-ville;;;46.472523;6.335867;;;CH;Europe/Zurich
52067;Montagnola Bellevue;montagnola-bellevue;;;45.984175;8.918818;;;CH;Europe/Zurich
52068;Montagnola Ghiera;montagnola-ghiera;;;45.976022;8.902521;;;CH;Europe/Zurich
52069;Montagnola Il Maggio;montagnola-il-maggio;;;45.978772;8.916805;;;CH;Europe/Zurich
52070;Montagnola Paese;montagnola-paese;;;45.981973;8.917704;;;CH;Europe/Zurich
52071;Montagnola Pianroncate;montagnola-pianroncate;;;45.981173;8.90751;;;CH;Europe/Zurich
52072;Montagnola Poporino;montagnola-poporino;;;45.986198;8.920257;;;CH;Europe/Zurich
52073;Montagnon;montagnon;;;46.190522;7.192845;;;CH;Europe/Zurich
52074;Montagny Les Arbognes;montagny-les-arbognes;;;46.812666;6.991046;;;CH;Europe/Zurich
52075;Montagny-la-Ville école;montagny-la-ville-ecole;;;46.817358;6.995154;;;CH;Europe/Zurich
52076;Montagny-les-Monts collège;montagny-les-monts-college;;;46.807857;6.989158;;;CH;Europe/Zurich
52077;Montagny-les-Monts croisée;montagny-les-monts-croisee;;;46.805951;6.986012;;;CH;Europe/Zurich
52078;Montagny-p-Yv Chamard poste;montagny-p-yv-chamard-poste;;;46.790489;6.620555;;;CH;Europe/Zurich
52079;Montagny-p-Yv Clos Lucens;montagny-p-yv-clos-lucens;;;46.790507;6.612582;;;CH;Europe/Zurich
52080;Montagny-p-Yv La Brinaz;montagny-p-yv-la-brinaz;;;46.793069;6.618578;;;CH;Europe/Zurich
52081;Montagny-près-Yverdon Chamard;montagny-pres-yverdon-chamard;;;46.78959;6.622218;;;CH;Europe/Zurich
52082;Montagny-près-Yverdon village;montagny-pres-yverdon-village;;;46.791721;6.612186;;;CH;Europe/Zurich
52083;Montalchez La Comballaz;montalchez-la-comballaz;;;46.897632;6.746476;;;CH;Europe/Zurich
52084;Montalchez centre du village;montalchez-centre-du-village;;;46.89729;6.744876;;;CH;Europe/Zurich
52085;Montana Barzettes;montana-barzettes;;;46.32341;7.501813;;;CH;Europe/Zurich
52086;Montana Centre Moubra;montana-centre-moubra;;;46.307706;7.478971;;;CH;Europe/Zurich
52087;Montana Clairière;montana-clairiere;;;46.32403;7.504159;;;CH;Europe/Zurich
52088;Montana Clinique Lucernoise;montana-clinique-lucernoise;;;46.317378;7.497004;;;CH;Europe/Zurich
52089;Montana Comba;montana-comba;;;46.315895;7.500995;;;CH;Europe/Zurich
52090;Montana Etoile;montana-etoile;;;46.31594;7.49499;;;CH;Europe/Zurich
52091;Montana Grand Signal;montana-grand-signal;;;46.312973;7.479654;;;CH;Europe/Zurich
52092;Montana Lac Moubra;montana-lac-moubra;;;46.304982;7.480922;;;CH;Europe/Zurich
52093;Montana Maison Général Guisan;montana-maison-general-guisan;;;46.29851;7.48565;;;CH;Europe/Zurich
52094;Montana Pavillon;montana-pavillon;;;46.310214;7.474468;;;CH;Europe/Zurich
52095;Montana Plumachit;montana-plumachit;;;46.334008;7.515333;;;CH;Europe/Zurich
52096;Montana Pradouvan;montana-pradouvan;;;46.313063;7.499655;;;CH;Europe/Zurich
52097;Montana Primeroses;montana-primeroses;;;46.309054;7.482621;;;CH;Europe/Zurich
52098;Montana Résidence Forêt;montana-residence-foret;;;46.31514;7.482117;;;CH;Europe/Zurich
52099;Montana Sur Moubra;montana-sur-moubra;;;46.305719;7.477182;;;CH;Europe/Zurich
52100;Montana Vermala Centre;montana-vermala-centre;;;46.31745;7.489039;;;CH;Europe/Zurich
52101;Montana Vermala Cervin;montana-vermala-cervin;;;46.320309;7.492788;;;CH;Europe/Zurich
52102;Montana Vermala Soleil;montana-vermala-soleil;;;46.316425;7.485021;;;CH;Europe/Zurich
52103;Montana Violettes;montana-violettes;;;46.3203;7.499862;;;CH;Europe/Zurich
52104;Montana Ycoor;montana-ycoor;;;46.312299;7.480158;;;CH;Europe/Zurich
52105;Montana bif Centre Valaisan;montana-bif-centre-valaisan;;;46.295534;7.477821;;;CH;Europe/Zurich
52106;Montana poste;montana-poste;;;46.312398;7.485264;;;CH;Europe/Zurich
52107;Montana village;montana-village;;;46.296667;7.487295;;;CH;Europe/Zurich
52108;Montaubion croisée;montaubion-croisee;;;46.647372;6.714538;;;CH;Europe/Zurich
52109;Montavon La Vélie;montavon-la-velie;;;47.370644;7.234042;;;CH;Europe/Zurich
52110;Montavon village;montavon-village;;;47.372361;7.236128;;;CH;Europe/Zurich
52111;Montblesson Centenaire;montblesson-centenaire;;;46.536616;6.677799;;;CH;Europe/Zurich
52112;Montblesson La Perronnaz;montblesson-la-perronnaz;;;46.542414;6.679291;;;CH;Europe/Zurich
52113;Montbrelloz bif;montbrelloz-bif;;;46.858718;6.881575;;;CH;Europe/Zurich
52114;Montbrelloz village;montbrelloz-village;;;46.853747;6.886519;;;CH;Europe/Zurich
52115;Montcherand Usine électrique;montcherand-usine-electrique;;;46.73072;6.51424;;;CH;Europe/Zurich
52116;Montcherand haut du village;montcherand-haut-du-village;;;46.733803;6.508963;;;CH;Europe/Zurich
52117;Montcherand poste;montcherand-poste;;;46.732563;6.510186;;;CH;Europe/Zurich
52118;Monte Carasso Camp di Nav;monte-carasso-camp-di-nav;;;46.191376;9.00436;;;CH;Europe/Zurich
52119;Monte Carasso Cunvént;monte-carasso-cunvent;;;46.18796;8.996009;;;CH;Europe/Zurich
52120;Monte Carasso Urènn/Funivia;monte-carasso-urenn-funivia;;;46.189938;9.000791;;;CH;Europe/Zurich
52121;Monte Spluga;monte-spluga;;;46.489504;9.336772;;;CH;Europe/Zurich
52122;Monte Grotto del Lauro;monte-grotto-del-lauro;;;45.884664;9.02855;;;CH;Europe/Zurich
52123;Monte Paese;monte-paese;;;45.881536;9.027489;;;CH;Europe/Zurich
52124;Monteggio Bivio Fornasette;monteggio-bivio-fornasette;;;45.995349;8.806642;;;CH;Europe/Zurich
52125;Monteggio Bruciata;monteggio-bruciata;;;45.993497;8.822904;;;CH;Europe/Zurich
52126;Monteggio Castello;monteggio-castello;;;45.996185;8.812494;;;CH;Europe/Zurich
52127;Monteggio Paese;monteggio-paese;;;45.995555;8.808853;;;CH;Europe/Zurich
52128;Monteggio Tiradelza;monteggio-tiradelza;;;45.996176;8.803855;;;CH;Europe/Zurich
52129;Montenol Prés-de-Montenol;montenol-pres-de-montenol;;;47.349627;7.140797;;;CH;Europe/Zurich
52130;Montenol village;montenol-village;;;47.351767;7.149813;;;CH;Europe/Zurich
52131;Montenol école;montenol-ecole;;;47.350796;7.148851;;;CH;Europe/Zurich
52132;Montet Broye Petit Montet;montet-broye-petit-montet;;;46.814023;6.869044;;;CH;Europe/Zurich
52133;Montet Broye village;montet-broye-village;;;46.816208;6.870869;;;CH;Europe/Zurich
52134;Montet Glâne Les Jordils;montet-glane-les-jordils;;;46.643633;6.818138;;;CH;Europe/Zurich
52135;Montet Glâne village;montet-glane-village;;;46.644496;6.814201;;;CH;Europe/Zurich
52136;Montet Vully La Fenette;montet-vully-la-fenette;;;46.94549;7.030293;;;CH;Europe/Zurich
52137;Montet Vully village;montet-vully-village;;;46.947864;7.029322;;;CH;Europe/Zurich
52138;Montezillon La Guérite;montezillon-la-guerite;;;46.986823;6.836593;;;CH;Europe/Zurich
52139;Montezillon Les Pommerets;montezillon-les-pommerets;;;46.989538;6.839191;;;CH;Europe/Zurich
52140;Montfaucon Péchillard;montfaucon-pechillard;;;47.29198;7.067499;;;CH;Europe/Zurich
52141;Montfaucon bif Les Enfers;montfaucon-bif-les-enfers;;;47.285049;7.055651;;;CH;Europe/Zurich
52142;Montfaucon poste;montfaucon-poste;;;47.282514;7.05068;;;CH;Europe/Zurich
52143;Montherod Battoir;montherod-battoir;;;46.498897;6.370673;;;CH;Europe/Zurich
52144;Montherod village;montherod-village;;;46.498843;6.366134;;;CH;Europe/Zurich
52145;Montheron La Râpe;montheron-la-rape;;;46.592817;6.657636;;;CH;Europe/Zurich
52146;Monthey Au-delà du Pont;monthey-au-dela-du-pont;;;46.249519;6.948823;;;CH;Europe/Zurich
52147;Monthey Aunaires;monthey-aunaires;;;46.261465;6.955439;;;CH;Europe/Zurich
52148;Monthey Champian;monthey-champian;;;46.243918;6.947412;;;CH;Europe/Zurich
52149;Monthey Collège de l Europe;monthey-college-de-l-europe;;;46.257096;6.951502;;;CH;Europe/Zurich
52150;Monthey Dailles;monthey-dailles;;;46.264333;6.947592;;;CH;Europe/Zurich
52151;Monthey Ilettes;monthey-ilettes;;;46.246516;6.96575;;;CH;Europe/Zurich
52152;Monthey Malévoz;monthey-malevoz;;;46.256323;6.944248;;;CH;Europe/Zurich
52153;Monthey Outre-Vièze;monthey-outre-vieze;;;46.245554;6.943061;;;CH;Europe/Zurich
52154;Monthey Poisieux;monthey-poisieux;;;46.257941;6.945713;;;CH;Europe/Zurich
52155;Monthey Reposieux;monthey-reposieux;;;46.258948;6.954442;;;CH;Europe/Zurich
52156;Monthey Stade Pottier;monthey-stade-pottier;;;46.248781;6.953642;;;CH;Europe/Zurich
52157;Monthey Troilletta;monthey-troilletta;;;46.253959;6.951322;;;CH;Europe/Zurich
52158;Monthey Tronchet;monthey-tronchet;;;46.261205;6.948913;;;CH;Europe/Zurich
52159;Monthey Verney;monthey-verney;;;46.260099;6.95695;;;CH;Europe/Zurich
52160;Monthey Vers le Nant de Choëx;monthey-vers-le-nant-de-choex;;;46.247343;6.961669;;;CH;Europe/Zurich
52161;Monthey chemin des facteurs;monthey-chemin-des-facteurs;;;46.24773;6.95908;;;CH;Europe/Zurich
52162;Monthey home les Tilleuls;monthey-home-les-tilleuls;;;46.253986;6.954388;;;CH;Europe/Zurich
52163;Monthey piscine;monthey-piscine;;;46.249896;6.955781;;;CH;Europe/Zurich
52164;Monthey place centrale;monthey-place-centrale;;;46.252027;6.947035;;;CH;Europe/Zurich
52165;Monthey pont du Rhône;monthey-pont-du-rhone;;;46.275623;6.960653;;;CH;Europe/Zurich
52166;Monthey-Ville Combasse;monthey-ville-combasse;;;46.244449;6.95437;;;CH;Europe/Zurich
52167;Monthoux Centre Transfusion;monthoux-centre-transfusion;;;46.191295;6.252267;;;CH;Europe/Zurich
52168;Monthoux Chemin des Teppes;monthoux-chemin-des-teppes;;;46.186019;6.275046;;;CH;Europe/Zurich
52169;Monti della Trinità;monti-della-trinita;;;46.17365;8.7895;;;CH;Europe/Zurich
52170;Monti di Fosano Bv Piazzogna;monti-di-fosano-bv-piazzogna;;;46.129216;8.835434;;;CH;Europe/Zurich
52171;Monti di Fosano Monti;monti-di-fosano-monti;;;46.132227;8.839614;;;CH;Europe/Zurich
52172;Monti di Fosano Oratorio;monti-di-fosano-oratorio;;;46.130609;8.83876;;;CH;Europe/Zurich
52173;Montignez;montignez;;;47.487297;7.059292;;;CH;Europe/Zurich
52174;Montignez bif Grandgourt;montignez-bif-grandgourt;;;47.487297;7.05931;;;CH;Europe/Zurich
52175;Montlingen Anger;montlingen-anger;;;47.349556;9.590852;;;CH;Europe/Zurich
52176;Montlingen Bitziweg;montlingen-bitziweg;;;47.333663;9.584533;;;CH;Europe/Zurich
52177;Montlingen Hirschen;montlingen-hirschen;;;47.334544;9.588605;;;CH;Europe/Zurich
52178;Montlingen Letzau;montlingen-letzau;;;47.347686;9.589495;;;CH;Europe/Zurich
52179;Montlingen Reitzentrum;montlingen-reitzentrum;;;47.341564;9.589944;;;CH;Europe/Zurich
52180;Montlingen Tänneli;montlingen-tanneli;;;47.337348;9.591553;;;CH;Europe/Zurich
52181;Montlingen Wiesenweg;montlingen-wiesenweg;;;47.330768;9.582429;;;CH;Europe/Zurich
52182;Montmagny croisée;montmagny-croisee;;;46.926316;7.010903;;;CH;Europe/Zurich
52183;Montmollin Haut-du-Village;montmollin-haut-du-village;;;46.99583;6.844234;;;CH;Europe/Zurich
52184;Montmollin L Engolieu;montmollin-l-engolieu;;;46.991803;6.838373;;;CH;Europe/Zurich
52185;Montmollin Route de la Tourne;montmollin-route-de-la-tourne;;;46.992468;6.845978;;;CH;Europe/Zurich
52186;Montpreveyres Balances;montpreveyres-balances;;;46.57562;6.735923;;;CH;Europe/Zurich
52187;Montpreveyres Riau-Graubon;montpreveyres-riau-graubon;;;46.575216;6.724749;;;CH;Europe/Zurich
52188;Montpreveyres village;montpreveyres-village;;;46.582317;6.742952;;;CH;Europe/Zurich
52189;Montreux Ballallaz;montreux-ballallaz;;;46.437483;6.912885;;;CH;Europe/Zurich
52190;Montreux Belmont;montreux-belmont;;;46.439874;6.909028;;;CH;Europe/Zurich
52191;Montreux Bon-Port;montreux-bon-port;;;46.43031;6.91613;;;CH;Europe/Zurich
52192;Montreux Centre des Congrès;montreux-centre-des-congres;;;46.43804;6.907149;;;CH;Europe/Zurich
52193;Montreux Doyen-Bridel;montreux-doyen-bridel;;;46.431469;6.916462;;;CH;Europe/Zurich
52194;Montreux La Corsaz;montreux-la-corsaz;;;46.43289;6.915473;;;CH;Europe/Zurich
52195;Montreux La Paix;montreux-la-paix;;;46.43155;6.911186;;;CH;Europe/Zurich
52196;Montreux Le Pont;montreux-le-pont;;;46.433744;6.916624;;;CH;Europe/Zurich
52197;Montreux Le Taux;montreux-le-taux;;;46.439757;6.912876;;;CH;Europe/Zurich
52198;Montreux Marché;montreux-marche;;;46.432368;6.910269;;;CH;Europe/Zurich
52199;Montreux Théâtre Mtx Riviera;montreux-theatre-mtx-riviera;;;46.434022;6.915419;;;CH;Europe/Zurich
52200;Montreux Vernex;montreux-vernex;;;46.439991;6.90394;;;CH;Europe/Zurich
52201;Montreux Vernex-Dessus;montreux-vernex-dessus;;;46.437007;6.910421;;;CH;Europe/Zurich
